5.504538628171953410e-14,1.218458830639741416e-13,5.930494924585322446e-11,4.381967028929857438e-10,9.999999893514469607e-01,5.634523725193341315e-10,7.675558567146894372e-09,8.360901177418312523e-12,1.306984390457306055e-12,1.902195693215025571e-09
5.710320101816120357e-15,4.058405971736938455e-13,9.849524949733435306e-10,3.457640209504170422e-07,6.535253989388616270e-09,9.999996467132603595e-01,5.190478780668414699e-13,6.991050337762459376e-13,8.800501253263078506e-13,2.376634833812182595e-15
5.259270752520257620e-11,9.456628593436213700e-10,1.470014352336084647e-14,1.829564062947890891e-11,3.035631123122985057e-09,1.192548971051179876e-10,4.803600176696482390e-10,8.714322647949909799e-11,6.749382423126862630e-14,9.999999952609772702e-01
1.022701588045596004e-06,2.857350107484826430e-07,6.101653914860365104e-06,3.012543172962188313e-03,9.938017241395397106e-01,4.705686270870481428e-06,1.985054660787339761e-03,1.048593829339409438e-03,4.176901221672750269e-07,1.395507304645170297e-04
2.326137582197989518e-06,1.268132762180824436e-08,9.971498041106858778e-01,1.465813636584650933e-03,6.716883055193025487e-05,1.298545628718548919e-03,7.210504329826880095e-06,1.453941078981594614e-06,3.362997741895716790e-07,7.328229366247781276e-06
1.115236985929232142e-06,1.968283000328234015e-05,2.821347041035094711e-05,9.998581145387259728e-01,8.705898574254964063e-09,2.910041530962647789e-05,6.193868085330491693e-05,1.234089234541479240e-06,2.154863177700906579e-08,5.704839466296450955e-07
1.658728827430938592e-04,9.998340557378935234e-01,6.949855973000541367e-08,7.912829084041226863e-11,8.168156350258677403e-15,7.359778798581464270e-10,6.896692655422414651e-11,9.594669734962317762e-11,8.999227037955510827e-10,8.532687230909279623e-13
7.391037445939208774e-11,1.353630989351837241e-13,3.355437397301654247e-12,3.970874858096894499e-10,9.999991440271015497e-01,7.234859872076960288e-08,2.050312302517092524e-08,2.490075000731359293e-10,7.248389477795148552e-07,3.755873291242320881e-08
2.308251585686018617e-09,1.454247755388341906e-09,2.760820713641555947e-13,1.911270590800963397e-05,1.829842612516414578e-08,6.683482736528458677e-12,8.526074912128408115e-07,9.999798477926887807e-01,3.228072949257976665e-12,1.648227988979271350e-07
6.534433141371750909e-09,1.197520193790073030e-08,9.999999413140431281e-01,1.146448247025006470e-08,7.587426109078863012e-10,2.368091946123412310e-09,2.362396916882578659e-08,1.532566319169471331e-09,4.230384977428050093e-10,5.430684819046745182e-12
1.334847537909820883e-11,7.377562522223299324e-09,4.179096238582116760e-10,6.807935036554163053e-09,1.405377260156478848e-10,1.187935159146847035e-08,2.085522160807555501e-09,3.755139082602604613e-11,9.564308268881175332e-10,9.999999702838506810e-01
4.612994092491734551e-12,5.815853311342907864e-08,3.199612829363208271e-08,4.304357944454832120e-08,1.515030785993417257e-06,9.999983461625701064e-01,6.095348510657402338e-11,1.543589102456128990e-11,5.515754073013866723e-09,1.164649646062067441e-11
1.397964095965796468e-11,6.013627560082262848e-12,1.223840907659665860e-09,4.161065971823738058e-09,9.999546969620840553e-01,4.525614210787576834e-05,5.617469981884082055e-10,4.696120114299302626e-11,4.037178576441915716e-08,5.104140062913741613e-10
6.833902262012769778e-08,3.593563098302239104e-07,9.998362659172626010e-01,1.494514838589784266e-04,1.192643681092941567e-08,9.164349433806296311e-06,3.874237131679121600e-06,7.020453621565995841e-07,1.880661054666806110e-09,1.004645204044389747e-07
3.332781206249460570e-08,2.020976006460820228e-08,1.321766068276486884e-10,1.024055082277559392e-03,6.763453531457620840e-08,1.174657125985194101e-09,3.782822406312266829e-07,9.989723996109839410e-01,1.616793874774591889e-10,3.044383877574934078e-06
2.304095784585496382e-07,1.357099839564162370e-09,1.163017895285650355e-06,9.999255852199471217e-01,3.528820979971151702e-05,1.733009954718157172e-06,1.122444146456154627e-08,3.587712162958164603e-05,6.998394962962973892e-08,4.044570415466807913e-08
2.090116317345259654e-08,5.338527338055105553e-09,4.321305393433270222e-16,3.755709183258362549e-11,2.651125019457806755e-10,1.383897291940691007e-11,1.434183558828808859e-06,8.162792969833854871e-09,1.850811876169971879e-10,9.999985309123675670e-01
6.519889991904313357e-10,7.917943685690377804e-07,8.359376068340880752e-06,9.998641911373421509e-01,1.336017006915869129e-11,1.074947747899624643e-04,2.143873549730752148e-08,1.913899810838997012e-05,1.196059167887913552e-09,6.191788677894363868e-10
7.470553303990093695e-10,2.491383945740092315e-11,5.873505660158333312e-15,1.832938224687501932e-07,6.888747802675108450e-10,8.921616057009172443e-11,9.999833424959839734e-01,1.351110537029660628e-06,1.900105667008654546e-12,1.512154769070334987e-05
1.213019272763519732e-07,2.219669805270263865e-07,1.196694891023836804e-09,2.937105480104199249e-08,4.292258014913990714e-07,9.613358282218956970e-07,2.059291024192610231e-07,5.723544597351456010e-07,8.849782025413690758e-06,9.999886075361252846e-01
3.346966481415294973e-09,3.913753903734750819e-10,2.708885849596588494e-18,7.651174690251229397e-09,1.190466682109807309e-15,3.020146548810592068e-13,9.999765567617980855e-01,2.343109881351090469e-05,3.095584536750829847e-12,7.464728513168656277e-10
2.036059258674118891e-06,7.740376699183499425e-06,1.586629608508131375e-10,1.699791517216588495e-06,7.719052961870111940e-09,3.304255960237958850e-06,9.852771698158034885e-01,1.470734638439504666e-02,2.731379889862345832e-07,4.223006610718113261e-07
2.063672198670006431e-06,3.291610062597558704e-09,2.239810043171059914e-11,1.451771248072418309e-07,4.604945989083776010e-11,2.499538574035997591e-13,9.900925189514991898e-01,1.092445077439884550e-04,1.498059463666186322e-11,9.796024316145115693e-03
1.034434409130105076e-04,9.998616368382879926e-01,1.003723012601361058e-06,1.746771485082011640e-07,4.261101428428514301e-12,4.951395431381452622e-09,4.749037225658251550e-07,3.324910492496102615e-05,8.361285247153994441e-09,3.995048726123196893e-09
8.103067226649990571e-09,6.823587079397872720e-09,9.241589537080802536e-12,7.314826632942705701e-05,4.063923787788077902e-08,4.909250968143611654e-10,7.119420041288820994e-09,9.999266946934932676e-01,2.061425012145501793e-11,9.383408407576105407e-08
2.976103659034723620e-05,9.999702159256567136e-01,1.063953547348136014e-09,2.821986790726000449e-11,6.738925062140686019e-16,7.480940337638812406e-09,1.995089100316625410e-09,8.076566400185467384e-10,1.146954483516561997e-08,1.923481723308264834e-10
9.844613759950057919e-10,4.494754293600281589e-09,9.999999748784835774e-01,5.624306408348243280e-10,2.391064486225832247e-13,1.892729587195203725e-08,1.911773204824237563e-12,5.584062458584603160e-11,9.446770235492553540e-11,1.152280905817017227e-13
2.796876119045251435e-10,5.516965786070383093e-08,1.300260576433392577e-04,2.434690162862598294e-06,3.033377116161836522e-03,9.931198678695534188e-01,3.702082742563407804e-09,1.373475691932535497e-07,3.713566612955956567e-03,5.311545249787800162e-07
1.127582172476587126e-09,4.762181351317784442e-07,1.674705749991289326e-15,2.183249763839562836e-13,9.598268649881284631e-16,3.362095896597606522e-15,4.580651676253551700e-09,2.060295602191101024e-13,9.172681875156051177e-11,9.999995179814739066e-01
3.491942475476617708e-07,1.419019320405239980e-11,9.999959183758594383e-01,3.089102180832124387e-07,2.580015222675939832e-07,3.164628551663852405e-06,5.891659517801011513e-10,6.580304953835663533e-13,2.761914383020925325e-10,9.395251893516915670e-12
1.316355147996273559e-09,7.208679069138427039e-10,9.999999903995356876e-01,6.306762787209320808e-12,5.185857907197158234e-13,7.430078422728696004e-09,3.802181195265791427e-14,2.013197046743999366e-13,4.589089437645267078e-11,8.020736173193163927e-11
9.998371611556614580e-01,1.620883223067289783e-04,5.455486485328591931e-07,1.850533679108570029e-08,3.968951346024592746e-15,1.303078005793209295e-12,6.971275474124047729e-09,1.054303326421278638e-08,1.688620006639164350e-07,9.042993110776720697e-11
2.048486023952636058e-10,7.174469260060265352e-08,1.662081283933415688e-09,9.999883604400388037e-01,1.351945784852684313e-09,8.128121763427771765e-08,4.539565305781612993e-08,1.142254539119926569e-05,2.996313592763297373e-09,1.237781731083463804e-08
2.739519432646922886e-11,5.712014197541599846e-12,9.999999999642597004e-01,2.267522980811605503e-12,4.886985048593329919e-16,2.958627568953029013e-13,1.381420819590652111e-15,4.012192644580222400e-15,4.905311546659268793e-14,1.455684750805659809e-14
9.999913324230319533e-01,7.457688604287301224e-06,1.979280123113909764e-09,2.193877492187183147e-08,1.961471257827348600e-13,3.402305241259235937e-13,4.495169479060522751e-10,9.232971695090438421e-07,2.618584739838637711e-07,3.646117671082605590e-10
1.866083122778675885e-16,7.762265495076259808e-16,4.192476008101799748e-21,1.507618558678456763e-09,2.424185897230385514e-17,3.223447684093358226e-20,2.101360875228812723e-13,9.999999984482801363e-01,2.945849856448947788e-21,4.389014013330807191e-11
1.488599173458561298e-01,8.452466196269292631e-01,2.143875916438859751e-04,5.082538360062168609e-03,2.837861985891133323e-06,2.573645746647065231e-08,6.477116422998913938e-05,4.345040007703647282e-04,8.586037580560925537e-05,8.537936259307856191e-06
8.040193164196126194e-11,1.112407919624482234e-10,4.322606385345975874e-12,1.890813684119330688e-05,5.758474510281932827e-09,9.623050706920257504e-13,1.500825183576738337e-10,9.999804765835779152e-01,5.161012213338193972e-13,6.091735801106542776e-07
9.999787030974264246e-01,8.890446073681399030e-08,1.782016597816531638e-05,2.033130597452126272e-06,2.138222083109135603e-09,1.145038199045240618e-12,5.392191963238304785e-09,2.364247920484034913e-11,1.342394354821083362e-06,4.751980845121041240e-09
1.274860467741509128e-07,2.523624584132270240e-09,1.535948114081481054e-10,6.578424685517857370e-06,1.396410728813826782e-04,3.147228824064517080e-10,8.661483786207454114e-09,9.998067561605830100e-01,3.617387102579944031e-10,4.688484063861024303e-05
3.890019127133330243e-06,9.999960495261289717e-01,6.164891494244089774e-11,4.259530171455191546e-10,7.968985096556956074e-15,3.327064973358080781e-11,5.726097676034392736e-08,2.518513929792331503e-09,1.264766505094851777e-10,2.789592695021917834e-11
6.167300837338755858e-05,9.999376278615725866e-01,9.313798647851322484e-10,2.349840859768292162e-10,1.452641175112192409e-13,1.937825026963177302e-09,1.364220932529475123e-07,5.498366181305612013e-07,8.457278161645622115e-09,1.309730084918067606e-09
9.999999705524531546e-01,1.132500013418930009e-09,3.964332985749036508e-09,5.032616273011904242e-11,1.052857315491145593e-15,1.937114631589118868e-14,8.631729102159726878e-13,1.240095522640713088e-09,2.305918739660281727e-08,2.210909949148539626e-13
2.708548146922478113e-12,2.382161819682327223e-13,9.999999999968327558e-01,2.863869269669682191e-14,4.245967801670128605e-17,5.089851083064897483e-14,2.848537923311227691e-16,1.321641517343412880e-17,4.970973446802241647e-14,9.080692985540775727e-14
1.386514672442121666e-03,9.986126485816413378e-01,2.106597589038617416e-07,1.761503898833555736e-08,3.994423172921792795e-13,1.180998855335211306e-07,3.114726448718326739e-08,3.256103535959902078e-08,4.252854851227425901e-07,1.377048820260258558e-09
7.111261265118927332e-08,9.999999288433449873e-01,4.214989707665509267e-15,3.104670480432081138e-15,1.836629976759735093e-18,4.248675031722224433e-11,7.780479051859556381e-13,6.742445483689885922e-14,6.972858274566165227e-13,5.440637581711561168e-15
3.290188613396408826e-06,4.558672179814752687e-07,1.895705922651285383e-08,9.918637485753014627e-01,6.162834702601575914e-06,8.274130279508068092e-09,7.942112308722836661e-03,1.684558389434730674e-04,4.082346588707958338e-09,1.574307296215355273e-05
1.653982226079794090e-14,1.629668087979417989e-09,6.556472560863718455e-10,4.528294625243941750e-11,5.879009192532566328e-09,9.999999904851989418e-01,3.788354780444641771e-12,8.842756725463026772e-13,1.295941680256335012e-09,4.562564197596776474e-12
6.546467902615272944e-11,5.553801289492006051e-11,2.251856613449377863e-07,2.493820543808190383e-06,9.997794597655955684e-01,2.118020635341952957e-04,9.816534930457714078e-08,4.004172164203381885e-07,4.010016800338012041e-09,5.516451079728055024e-06
2.283586724159219464e-09,5.736565561395262039e-10,4.186141210358924622e-10,1.111717642501393392e-04,2.450667547752757403e-10,1.485806205050354734e-10,6.717154694224689690e-08,9.998885801944192853e-01,1.579646226626876009e-11,1.771844821984311082e-07
1.513343036926812938e-12,6.854475447110579217e-10,3.690018973240059547e-16,1.311759364295436083e-08,1.579051552359117733e-15,1.704919297982835227e-11,9.986838239276629725e-01,1.316162096482944958e-03,2.139704688538082717e-14,1.542270873271011016e-10
1.256696159726929181e-08,8.985500106770027744e-11,9.096770528650716924e-12,4.126724617301532481e-12,3.760867865305352237e-11,1.342056573259562494e-13,2.129824939593989021e-10,8.935738081530217924e-08,2.252318432505049711e-10,9.999998974966218812e-01
1.986390510174563027e-10,2.870138176918467679e-11,2.581051013530339983e-08,6.441007541750199687e-08,9.999996654385929773e-01,1.140694341858077680e-10,5.144011170260123843e-08,9.561682898889905528e-10,5.938510667841001201e-10,1.910092805995296255e-07
9.704917055352194145e-08,8.189075781184439178e-11,1.867810702316801944e-10,1.648468870472526643e-09,1.082111153551267776e-07,1.433664886331055764e-07,5.709924224597926189e-13,2.086545054713938046e-11,9.999996459143981609e-01,3.520250156337797639e-09
1.837446935508140817e-10,4.510807700866179701e-13,2.587411727408912653e-14,3.947383118452031682e-12,6.443612776868342405e-10,1.234986341593338681e-12,3.472261365284539215e-13,1.935052165974480837e-12,9.999999991137453748e-01,5.020695737235699564e-11
1.314867089491062272e-12,2.898218489327790787e-11,1.202691487580635376e-11,1.672676053823347068e-10,4.157541896624395740e-10,5.561060284543347243e-09,4.201066119343186517e-14,6.227139858710251988e-10,9.999999931907757045e-01,6.225303952990486972e-14
9.398938061151788881e-09,2.518484513332881220e-11,1.264377435736182496e-06,1.844267693175674305e-09,1.631022148329739520e-05,3.696712894047985928e-04,7.730195196592050788e-13,2.950110321610887444e-10,9.996123604266606844e-01,3.821208406479877878e-07
3.851688077664486299e-12,5.856371942936489200e-13,1.042548121727115395e-14,1.155533891385024124e-06,1.429271663366238303e-08,2.904171695109737608e-11,7.659915903443979808e-09,9.999986371832644272e-01,1.244956767481031455e-15,1.852967210351458209e-07
7.483604647502277236e-07,9.999982920490971816e-01,8.786617418404343193e-07,6.405079200872438193e-08,1.537180251239481148e-15,1.658108411637781222e-08,1.930802179605279528e-10,3.694400865998405328e-11,6.654847170004544207e-11,2.458803190943987893e-13
1.370043900061256663e-10,3.227584658616233760e-09,1.228666089173681581e-10,9.991532638390566712e-01,6.329935147013526208e-12,3.360266536582440011e-08,3.220069290611110043e-10,8.466849075844319790e-04,8.331263537635473249e-12,1.382656991222625112e-08
1.863900982364422872e-08,2.416520036176971454e-07,9.999987857936293301e-01,2.744825139408640250e-08,4.876449212306133272e-09,8.961623080430246748e-07,2.472741411035313067e-09,2.176648777530762752e-09,4.393617151424800297e-09,1.638534107899578521e-08
3.968072160977368737e-14,3.141125296232409899e-09,9.999999968177260001e-01,2.224524202205015417e-11,8.232151135508609291e-14,1.069049591858172651e-11,2.167632350645558596e-12,3.008220503489580327e-13,5.284743555553741510e-12,3.380237211834865857e-13
7.498113449095056148e-12,2.402289317686562373e-11,5.032258180053574741e-10,9.999999847283194132e-01,7.698038435244011382e-13,6.570114537468158995e-11,1.558225884490218083e-12,1.458693178544350549e-08,3.460825312440277526e-13,8.162645133001884664e-11
6.408680910239625684e-05,9.999339271668573614e-01,6.000920301749460533e-07,7.127083460674068517e-09,3.890673718756701805e-12,5.094605776568105091e-08,3.243408133582363531e-09,3.368964289603130876e-07,9.874812142912564168e-07,2.339268070375941815e-10
2.276625788676131824e-05,9.999772327803780891e-01,3.848985790474480854e-10,1.275644190751953141e-12,7.440459971293930105e-16,1.389644272079817862e-11,7.247168847123852791e-11,2.503519858310858313e-11,4.636527963578774509e-10,5.039716683437432237e-13
5.149070180052626078e-08,2.714605216019351504e-09,4.955972415890905706e-11,1.116937759948277649e-06,4.296227225834040331e-07,8.738170495596555910e-13,4.263046969815015721e-08,9.999853316331022146e-01,6.474953649172224526e-13,1.302491955741649723e-05
4.188152375569675753e-13,2.253119718648936336e-15,9.999999999917978943e-01,7.732617490848796672e-12,2.416810478979004775e-16,3.079418011433257611e-14,5.303365582803941439e-15,1.114934877068499380e-14,2.229963000323937352e-16,7.213162675659066031e-16
5.756848590090023459e-14,7.848182286467957380e-13,3.148088397610259412e-13,9.999986235628542941e-01,5.970675489410643246e-11,3.912677831772019631e-09,6.679765772137362469e-12,1.372428581659762224e-06,7.233641571399919121e-15,2.833497825100589716e-11
6.734416230820691133e-07,5.114171681016913942e-07,9.506736841742569315e-05,6.787508165815631014e-04,9.915970912877545285e-01,5.293792741942781807e-03,2.047516656316455649e-05,2.183663751988609587e-03,3.912774154515352899e-05,9.084626641546205588e-05
1.990877304626909183e-16,2.805740648087217638e-14,4.237841189384263741e-13,5.126074268463061933e-14,5.079335789040870304e-12,9.999999999939916950e-01,7.688293767957578622e-15,4.151111047075432327e-16,2.682383078356621261e-13,1.494637333840524302e-13
2.480681785774235164e-04,1.426770890840804067e-04,3.378879826335762590e-05,9.985204420728950314e-01,6.425262469763226912e-08,3.682129733221942155e-06,1.104955007900996737e-06,1.026287540454125973e-03,3.456207672371263146e-07,2.353936259309027723e-05
7.367209104686582100e-04,5.679568027775794053e-06,5.629880654214805270e-05,9.974008148586797073e-01,1.112974836410699808e-05,6.544699110417631230e-07,1.622536101702031614e-05,1.759588586036426499e-03,1.001585886144039176e-05,2.871832091746715258e-06
6.825986928252699753e-09,6.793021968425301351e-11,3.139977606022163992e-11,1.756816391431662426e-05,5.020373430761913865e-12,1.622370088611234892e-12,3.166878656104755990e-09,9.999822969839206044e-01,1.546591912972623098e-14,1.247533111719031086e-07
1.331114444145701021e-12,1.109090655473533516e-10,1.460945665465577670e-12,9.999999925224264397e-01,2.068247034060552179e-11,2.055375334921286298e-11,4.575649426490994125e-09,2.658086529601151624e-09,8.205152540110617839e-12,8.069503897262493793e-11
9.999983781105250547e-01,1.200304880716638778e-07,1.210957459202284161e-09,5.249880384298273765e-10,7.597418048921475383e-18,5.608847916523771611e-15,3.639926230350473551e-10,1.472677487237354797e-06,2.578105050432830420e-08,1.300505263423972562e-09
1.054463946980898999e-12,1.634677460430506761e-11,8.160426911624760143e-12,9.999994282023448866e-01,2.055805183519882224e-14,2.934656187895987433e-12,1.326079478241862427e-12,5.717625108086203525e-07,9.433795973710480909e-13,4.358003277445467475e-12
1.587965600515179810e-07,9.648767385031521072e-06,1.524848188749742433e-04,6.273259093013004800e-06,3.346302553192466628e-07,9.995950490997655979e-01,7.609609131896889116e-05,1.936226842741252508e-08,1.598433609332188671e-04,9.181354522516412934e-08
9.096367332037596968e-08,6.918202019959374200e-08,9.999995867718987075e-01,2.218275358036321704e-08,2.255108187350143382e-10,3.323472769022456518e-08,3.462943664550792255e-09,1.682863544563795943e-07,2.552484138023333242e-08,1.652759326992871170e-10
3.923771316951243018e-10,4.305145442463320209e-06,1.060830058827599699e-09,9.999680300617835860e-01,5.685249559798336281e-06,1.377638761137344835e-05,3.546875634218821855e-07,7.831981260640544031e-06,1.008306891502525324e-08,4.950502681988565108e-09
1.477037362909688998e-10,3.818866540367330034e-11,3.079190473095944525e-10,9.588323264429856371e-05,9.989057134673938743e-01,2.094049809970058546e-09,6.714335194181342653e-10,9.963048694469559940e-04,1.533556319349314472e-08,2.079835656931404350e-06
9.999924883474657911e-01,7.132026300591685519e-07,1.916590119927535931e-08,2.232873769818332317e-07,9.179646749738443420e-12,1.775864272670416605e-11,6.527597778301134302e-11,5.083892568766129947e-07,6.047269917591539576e-06,2.452373983377642444e-10
7.126657233609549492e-08,1.003695796494463420e-05,1.598115394838671449e-08,9.999599955971925080e-01,9.362070594171641459e-09,7.488612002173011234e-08,2.896738461288692431e-05,7.544376546621799025e-07,4.180036048319765345e-08,3.232629757243477848e-08
2.285943597054869436e-03,4.310857374725838997e-07,8.203894634481823187e-04,9.968194795548703802e-01,7.971515627617853969e-08,1.808590156285536429e-08,5.115946240607435736e-05,1.220530324413367849e-06,1.022165297271046242e-06,2.025633980351615647e-05
2.548513105005329834e-10,1.352301638704949819e-08,3.706260151936763824e-13,1.612202799129291529e-11,3.821812658553379622e-11,3.228475405392860131e-10,2.091342498951411994e-09,3.531152013677435945e-10,3.102663401355981237e-12,9.999999833970134588e-01
3.691674673662068790e-14,3.651190718185611080e-11,1.336758057555237429e-12,7.844352810494081613e-14,1.087139929058871463e-09,9.999999988554881813e-01,4.976583834005970896e-13,2.469539012210586783e-12,1.557101796869922115e-11,8.695958934134716883e-13
7.590429973891683001e-05,9.998226598132162746e-01,6.444128714143268965e-05,4.884982997524602402e-09,1.940328967150774001e-12,9.440623836313113239e-08,3.756472006597696115e-11,9.096906707529534315e-10,3.689435181099404973e-05,7.675332477253872478e-12
3.630196971245002446e-09,1.511841753431716130e-15,2.130226268980708891e-13,4.589408021131195901e-12,9.461082126907721292e-09,1.382559924223057195e-11,1.009673794466829799e-12,4.858084414380739473e-13,9.999999864777726621e-01,4.108232046845206991e-10
2.858490944733447553e-10,2.360518443690793783e-07,7.026085712525098066e-08,1.800482841672309289e-07,5.465368239443770952e-05,9.999446827058249276e-01,8.640953929496342089e-09,8.164579230087316802e-11,1.626872504276080793e-07,5.555095852010726244e-09
2.818373641262656609e-08,1.036797194430303416e-08,4.947711613523268539e-08,5.888779794417063381e-06,9.999742002302769439e-01,3.156194408843640577e-06,8.102606461101521742e-06,6.785496772548030551e-06,1.493974712107737849e-07,1.629265990464828272e-06
4.025790455857754523e-10,6.939258340719159025e-09,1.385487180163585238e-07,4.126961729463700798e-07,2.540839293391605787e-06,6.381428128142397054e-05,8.573949280859878285e-10,2.903885754520820268e-09,9.995421801990072019e-01,3.909023324088414385e-04
2.608092989546845602e-08,1.574490084161279255e-05,2.978928828666971045e-06,1.266224797646404620e-05,1.216204679386742094e-04,9.998457634934653226e-01,4.026621049070675086e-07,3.545773684303021447e-08,4.459842787584996684e-07,3.197758985583197205e-07
3.238822434672321264e-13,3.597174789175166999e-16,2.037852280623563933e-15,5.059096784901441271e-13,7.686830778641472246e-09,3.191312173547939419e-14,2.380223649917167223e-15,1.102038188603700045e-13,9.999999910927127589e-01,1.219479868564789578e-09
6.278110176199801169e-15,3.322997935696509478e-12,9.681849576567912516e-12,2.239408689336594906e-13,1.584570947224479705e-10,1.972503602015852514e-10,1.261088794248816874e-14,1.661726877293868728e-15,9.999999994355781574e-01,1.954650435927043120e-10
3.673153284214543960e-09,4.491174538205334334e-10,5.914212435659526664e-12,5.831421979715926574e-10,2.155030822527895369e-10,1.279408175282684183e-12,1.551795198211929245e-10,1.134817377421564653e-06,2.550487328851720216e-13,9.999988600990783461e-01
1.719389385260734141e-15,8.417402714788759893e-11,1.516900460407813831e-10,8.305459923155187425e-09,2.492390331174598884e-09,9.999999889403839992e-01,9.347512232711504951e-15,1.084083966911123407e-12,2.479801862436211470e-11,8.757613694797150783e-15
3.321065627583747861e-08,1.330488753947326033e-10,6.373198239118868127e-12,1.007438456250483499e-10,7.340722711701326199e-09,3.076148741438616126e-09,5.335774464098588620e-09,3.458728005663723791e-11,9.999997134564677648e-01,2.373054770540970062e-07
1.706628036975995893e-09,1.491097687315085880e-09,9.999993617358012843e-01,2.514077363976900079e-07,2.516514481145810719e-09,3.670111205973038531e-07,4.005735326453480437e-09,2.332549399983672271e-09,1.263180487601878434e-10,7.666498517524903936e-09
3.162189881846942403e-03,9.968370407408906342e-01,4.255036204840880985e-08,6.361399994032390644e-10,2.232286388698577647e-13,1.548268045194238348e-07,1.028312835221502644e-08,1.217997545527263467e-07,4.368746811342170361e-07,2.406168685894459358e-09
9.999860736140743223e-01,1.012357279845385253e-07,5.686230534368804592e-07,6.869630200785043387e-07,3.565557640235950863e-11,3.718033483341827033e-14,2.158969759521444654e-11,6.909358964421370177e-08,1.249731795245533831e-05,3.095299697514533356e-09
1.519823089419176007e-08,1.653646393274510652e-07,3.279619096533043109e-13,2.664204045896588520e-08,3.758546974361681367e-12,7.808775293576386829e-09,9.999776339752064480e-01,2.214721397774728771e-05,1.378223669910434935e-10,3.655220868474363864e-09
8.007926270146989462e-07,1.160264190503316216e-08,2.179174432160455179e-07,9.999879949949430635e-01,2.011923883024244771e-11,2.593658949468022252e-10,4.210142101579165822e-08,1.025161327137274002e-05,3.488037122545294948e-11,6.806632869425481049e-07
9.975155994418960901e-13,1.192209909463922950e-13,5.611311179895945245e-13,3.126378903890100826e-06,2.481900644927196265e-15,1.095923467025033273e-14,2.093921522974379657e-09,9.999968712986528896e-01,3.256479243760427561e-17,2.268303712782241841e-10
2.186439700480693639e-07,5.801197775058616396e-09,1.162738588876064645e-08,1.317199624574663569e-08,1.219698110468623763e-09,7.315313765987600536e-06,1.525212722939748372e-10,5.281875525622002206e-12,9.999923927127019052e-01,4.135148095062938298e-08
